"simulation","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","logitInstOcc","logitDailyOcc","logitSeasonOcc","Initial_InstantBias","Initial_DailyBias","Initial_SeasonBias","ExponentialDecay_success","ExponentialDecay_predicted_asymptote","ExponentialDecay_sse","ExponentialDecay_predicted_yIntercept","MichaelisMenten_success","MichaelisMenten_predicted_asymptote","MichaelisMenten_sse","MichaelisMenten_predicted_yIntercept","AsymptoticRegression_success","AsymptoticRegression_predicted_asymptote","AsymptoticRegression_sse","AsymptoticRegression_predicted_yIntercept","LogisticGrowth_success","LogisticGrowth_predicted_asymptote","LogisticGrowth_sse","LogisticGrowth_predicted_yIntercept","Gompertz_success","Gompertz_predicted_asymptote","Gompertz_sse","Gompertz_predicted_yIntercept","ExpDec_DailyBias","MichaelisMenten_DailyBias","AsymptoticRegression_DailyBias","LogisticGrowth_DailyBias","Gompertz_DailyBias","ExpDec_SeasonBias","MichaelisMenten_SeasonBias","AsymptoticRegression_SeasonBias","LogisticGrowth_SeasonBias","Gompertz_SeasonBias","ExpDec_InstBias","MichaelisMenten_InstBias","AsymptoticRegression_InstBias","LogisticGrowth_InstBias","Gompertz_InstBias"
1,-1.49114475054687,0.28768238098153,5,"10Days",2,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.0556317912919914,-0.399821459775878,-0.806250031204448,TRUE,-252.192396341488,0.853674005556423,-1.08280950886129,TRUE,-1.56083979007704,0.133768239370547,-1.62606492489528,TRUE,-282.091398182691,0.853668594229128,-1.0828002292676,TRUE,-111.044659564185,0.844816859631792,-1.07679887609255,TRUE,-91.1310876239102,0.846751443223711,-1.07661852221019,-0.583571428571429,-0.410045252936136,-0.583571428571429,-0.583571428571429,-0.583571428571429,-0.99,-0.816473824364707,-0.99,-0.99,-0.99,0.124856533982435,0.0362519629078093,0.124858287630215,0.125994099996725,0.126028285648273
2,6.29706963378458,-1.6937638684139,5,"10Days",2,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.843437755800004,0.423399787124161,0.068161691886066,TRUE,55.123682598052,0.928875496727308,-3.71046408307188,TRUE,112.885211173247,0.930031378142898,-3.70074280562449,TRUE,55.1231093627544,0.928875496717023,-3.71046721362567,TRUE,6.39001103849006,2.03467485778797,0.00272518711744436,TRUE,7.0045928954006,2.17763102279105,1.32898379531802e-19,0.425238095238095,0.425238095238095,0.425238095238095,0.423562669324909,0.424331215026044,0.07,0.07,0.07,0.0683245740868138,0.069093119787949,-0.13084206755033,-0.13061439777792,-0.130842140528203,0.345957360271654,0.345276063913938
1,-0.735414061430929,0.22307555543977,10,"10Days",2,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.195889597638504,-0.259563653429365,-0.665992224857936,TRUE,133.871814917758,1.36194088964614,-1.48729843647661,TRUE,-2.4963646710086,1.34629089137437,-1.41603256775,TRUE,128.700226355998,1.36194750826335,-1.48731137594651,FALSE,NA,NA,NA,FALSE,NA,NA,NA,0.416428571428571,-0.507458005199664,0.416428571428571,NA,NA,0.01,-0.913886576628235,0.01,NA,NA,0.0562093861103133,0.0671661278523625,0.0562074406571471,NA,NA
2,1.18345125307998,-1.21629815846142,10,"10Days",2,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.610843844642721,0.190805875966878,-0.164432219271217,TRUE,2.42499239127824,35.5041007444275,-13.0783854446501,FALSE,NA,NA,NA,TRUE,2.42498484822112,35.5041007584605,-13.0779092732227,TRUE,2.32455061741968,44.8500449918151,0.693505645551009,TRUE,2.48263844260992,36.1328816949089,0,0.34395144741362,NA,0.343950884102908,0.3361280981202,0.348153807551087,-0.0112866478244746,NA,-0.0112872111351869,-0.0191099971178951,-0.00708428768700775,-0.154721846171839,NA,-0.154721845176447,0.512022384707785,0.345276063913938
1,-0.559618213413884,0.200664058820211,15,"10Days",2,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.235517624865246,-0.219935626202623,-0.626364197631194,TRUE,3.55629583211207,1.53941003060231,-1.50955073558062,TRUE,-519790.008672143,1.54184419619415,-1.47878245404439,TRUE,3.55667740562857,1.53941003079591,-1.50954807360504,TRUE,-1.65909519041321,1.50347849606815,-1.42704631535239,TRUE,-2.3279764345891,1.52169459136208,-1.46831112007885,0.388676377855701,-0.583571428571429,0.388686671620848,-0.423687934312079,-0.49473911185268,-0.0177521935728697,-0.99,-0.0177418998077227,-0.83011650574065,-0.901167683281251,0.0528872061555545,0.0574932153524632,0.0528876007736316,0.0654411422349055,0.0590812736244283
2,0.693147306395441,-0.84729786638559,15,"10Days",2,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.511942758544047,0.0919047898682045,-0.263333305369891,TRUE,1.78272442490764,44.502263744346,-16.4051260217404,FALSE,NA,NA,NA,TRUE,1.78276656146109,44.5022638602997,-16.3927407557446,TRUE,2.25218362447083,48.3237139220359,2.24328187746672,TRUE,2.2092148175406,48.9564278523415,2.1798064726513,0.281271046527742,NA,0.281276239381338,0.330076818938145,0.326312053184481,-0.0739670487103528,NA,-0.0739618558567574,-0.0251612762999499,-0.0289260420536142,-0.154723861037174,NA,-0.154723860101894,0.749345530129003,0.743697475998969
1,0.0946159455202834,-0.167053936641801,20,"10Days",2,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.3955181784364,-0.059935072631469,-0.46636364406004,TRUE,33.8942651631805,1.8581550782524,-1.45990634585031,TRUE,105472.918936441,1.85796795800164,-1.45442361226802,TRUE,38.282144451779,1.85812455840487,-1.45929191881695,FALSE,NA,NA,NA,FALSE,NA,NA,NA,0.416428571428569,0.416428571428571,0.416428571428571,NA,NA,0.00999999999999801,0.01,0.01,NA,NA,0.0603634722861826,0.0612035237047149,0.0604574707714174,NA,NA
2,0.944462786617347,-0.693147590019089,20,"10Days",2,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.565276301353618,0.145238332677775,-0.20999976256032,TRUE,-484.143621077941,52.0212217726185,2.30258480826188,TRUE,-2174774.95116526,52.0185203333414,2.30226848755407,TRUE,1.43621218070223,50.716494295752,-19.9254786733886,TRUE,2.231759327713,49.8011749459464,2.20674062106557,TRUE,2.24165336476021,50.6421977037073,2.15762383521499,-0.574761904761905,-0.574761904761905,0.233105495737189,0.328303571919466,0.329166231051872,-0.93,-0.93,-0.122132599500906,-0.0269345233186291,-0.0260718641862232,0.754366949473261,0.754340803876788,-0.15472393386544,0.746129253814239,0.741655113382925
1,-0.0685989047473197,0.154150990322608,30,"10Days",2,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.354738818425361,-0.100714432642508,-0.507143004071079,TRUE,0.0445528410986025,2.22856945927965,-1.63632668064206,TRUE,0.713577063319505,2.28251736554852,-1.64649059806167,TRUE,0.0445237925656903,2.2285694592667,-1.63634831511915,FALSE,NA,NA,NA,TRUE,-21.9006203232413,2.20436296566519,-1.56755219098188,-0.0724350603355939,0.0876196491450855,-0.0724423188686083,NA,-0.583571428263336,-0.478863631764165,-0.318808922283486,-0.478870890297179,NA,-0.989999999691907,0.0348473341829404,0.0334656420454601,0.0348443830940361,NA,0.0444474487931596
2,0.166381855462082,0.105361105171829,30,"10Days",2,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.386775835676553,-0.0332621329992905,-0.388500228237386,TRUE,-0.312692391461748,57.0178860642366,2.13202841561017,TRUE,-2.64182184579825,57.0923307391309,2.0840222781533,TRUE,1.19463490648053,57.2248194407614,-24.5771077646166,TRUE,2.91645819953639,56.6810291992412,2.07964878734462,TRUE,9.39858322092465,56.9076056359401,2.09800859279436,-0.152304211700126,-0.508267046507001,0.192807083742933,0.373892148734379,0.42515526074987,-0.507542306938221,-0.863505141745096,-0.162431011495162,0.0186540534962839,0.0699171655117753,0.739253482806983,0.734616565927771,-0.154723936064864,0.734185419860833,0.735985537757725
1,-1.950554036792,-0.627495826275778,5,"10Days",3,50,"systematic",0.0304611612086695,0.384285714285714,0.91,0.05,-3.4603680653688,-0.47139671050191,2.31363492918063,0.0940317974724659,-0.259792755604579,-0.785507041318865,TRUE,1834.64760388035,12.7284350736314,2.55345421533161,TRUE,-4.08462874987481,3.41638963344428,2546.53016546695,TRUE,-1.91565512569105,0.0732988941527126,14872.31434927,FALSE,NA,NA,NA,FALSE,NA,NA,NA,0.615714285714286,-0.367734868786352,-0.255938854152314,NA,NA,0.09,-0.893449154500638,-0.7816531398666,NA,NA,0.897344068231425,0.969538838791331,0.969538838791331,NA,NA
2,5.18076466200399,-3.72972577756119,5,"10Days",3,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,-3.49126549465506,-0.577431542786913,2.09074109693377,0.96484596645541,0.634883935131252,0.104407744655062,TRUE,9.61202744455712,5.90168456190464,-9.5577230128571,TRUE,18.9948071061665,6.22016813801975,-9.70559445035153,TRUE,9.61194132578658,5.90168456370548,-9.55777240466894,TRUE,5.18076457076332,17.3255168687298,2.39310876446792e-26,TRUE,5.18076463467457,17.3255168111783,0,0.640409275941958,0.640476184844223,0.640409270179498,0.634883934623864,0.634883934979274,0.109933085465768,0.109999994368033,0.109933079703308,0.104407744147674,0.104407744503084,-0.0294911296984773,-0.0295008403084864,-0.0294911331876021,0.470438221800348,0.470438221800348
1,-1.01812663632744,-1.38029972012096,10,"10Days",3,50,"systematic",0.0304611612086695,0.384285714285714,0.91,0.05,-3.4603680653688,-0.47139671050191,2.31363492918063,0.23493130845107,-0.118893244625975,-0.644607530340261,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1567.35690154641,22.6253883174336,0.136199734195091,TRUE,-1.80451963281849,15.215191390698,-0.000643432666249431,FALSE,NA,NA,NA,NA,NA,0.615714285714286,-0.242983931248068,NA,NA,NA,0.09,-0.768698216962354,NA,NA,NA,0.503536233234598,0.469377980630318,NA
2,-1.45915365160564,-1.42154897485755,10,"10Days",3,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,-3.49126549465506,-0.577431542786913,2.09074109693377,0.159035027926145,-0.170927003398013,-0.701403193874203,TRUE,1.85757294816411,90.497547490444,-19.1356182914659,FALSE,NA,NA,NA,TRUE,1.85774491111204,90.4975474579298,-19.1341952300886,TRUE,1.90643939916189,104.657960252663,0.00728105611587495,TRUE,2.01914284541987,99.6416485721399,0,0.505489994982548,NA,0.505510072962519,0.511094794654177,0.52326853889667,-0.0249861954936416,NA,-0.0249661175136712,-0.0193813958220129,-0.00720765157951953,-0.0295617733074254,NA,-0.0295617733004585,0.47225847778777,0.470438221800348
1,-1.26466548430152,-1.05966046907374,15,"10Days",3,50,"systematic",0.0304611612086695,0.384285714285714,0.91,0.05,-3.4603680653688,-0.47139671050191,2.31363492918063,0.189710639481454,-0.164113913595591,-0.689828199309877,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1208.53789008575,25.5599099807805,-0.518659706060508,TRUE,-1.77248870017457,16.9295566121533,-0.00987088312189963,FALSE,NA,NA,NA,NA,NA,0.615714285714286,-0.239052606568082,NA,NA,NA,0.09,-0.764766892282368,NA,NA,NA,0.342704531399315,0.467071138047388,NA
2,-1.01292883356411,-1.63855896749782,15,"10Days",3,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,-3.49126549465506,-0.577431542786913,2.09074109693377,0.236845286440367,-0.0931167448837911,-0.623592935359981,TRUE,1.76746334500732,149.034037841336,-19.366708937835,FALSE,NA,NA,NA,TRUE,1.76741865115614,149.03403813298,-19.3690907703923,TRUE,1.71752190828096,167.413919696795,0.0629414878986487,TRUE,1.86249367823829,159.25670871098,0,0.494618120009062,NA,0.494612551804801,0.488285557520026,0.506063532340937,-0.035858070467128,NA,-0.0358636386713886,-0.0421906329561635,-0.0244126581352534,-0.0295617743168506,NA,-0.0295617743260878,0.48616840102086,0.470438221800348
1,-1.56308691378073,-0.308872086679632,20,"10Days",3,50,"systematic",0.0304611612086695,0.384285714285714,0.91,0.05,-3.4603680653688,-0.47139671050191,2.31363492918063,0.142742979924433,-0.211081573152611,-0.736795858866897,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,804.759048121028,27.2737297033167,-0.851807496461131,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0.615714285714286,NA,NA,NA,NA,0.09,NA,NA,NA,NA,0.268592670194517,NA,NA
2,-1.01812663631845,-1.38029972014897,20,"10Days",3,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,-3.49126549465506,-0.577431542786913,2.09074109693377,0.23583069146184,-0.0941313398623181,-0.624607530338508,TRUE,1.26274960331583,184.750780038487,1.25815187589056,FALSE,NA,NA,NA,TRUE,1.13300283480163,169.096210927029,-21.0851225818668,TRUE,1.26799883871513,184.290356416392,1.2679988328098,TRUE,1.39049373326195,179.64500344408,1.39049373326195,0.41997526399222,NA,0.396868826276862,0.420876180125354,0.441147243632188,-0.11050092648397,NA,-0.133607364199328,-0.109600010350836,-0.0893289468440024,0.749146021253589,NA,-0.0295617775032699,0.750838210437482,0.771109274956346
1,-1.51536689032655,0.0722722347608733,30,"10Days",3,50,"systematic",0.0304611612086695,0.384285714285714,0.91,0.05,-3.4603680653688,-0.47139671050191,2.31363492918063,0.149683620629598,-0.204140932447446,-0.729855218161732,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,574.934558924503,29.4782674671178,-1.23372665862222,TRUE,-1.58407390762668,20.3538010131042,-0.0630965638398279,FALSE,NA,NA,NA,NA,NA,0.615714285714286,-0.214066423371994,NA,NA,NA,0.09,-0.73978070908628,NA,NA,NA,0.195068677754175,0.453769929051844,NA
2,0.0484549506621187,-1.78897688988854,30,"10Days",3,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,-3.49126549465506,-0.577431542786913,2.09074109693377,0.482549589886428,0.15258755856227,-0.37788863191392,TRUE,0.883635396601176,194.696762341626,-21.8398335709493,TRUE,-4.22844280187706,214.840876439725,1.18587545547677,TRUE,0.883666900210731,194.696763172129,-21.8432673637814,TRUE,1.30430449385406,207.206888992667,1.30430449385389,FALSE,NA,NA,NA,0.348051188235692,-0.345158121267013,0.348057706687467,0.427034721433234,NA,-0.182425002240498,-0.875634311743203,-0.182418483788723,-0.103441469042956,NA,-0.0295617778722504,0.736440803100132,-0.0295617778733727,0.756996752757363,NA
1,-0.711251910091763,-0.260513707345557,5,"10Days",3,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.201204095356578,-0.254249155711291,-0.660677727139863,TRUE,-0.164097873932443,0.167842114426509,-0.369918809241222,FALSE,NA,NA,NA,TRUE,-88.616123022752,0.170999991768908,-0.31572881361652,FALSE,NA,NA,NA,TRUE,-48.0984483437845,0.168236916789363,-0.344255422210311,-0.124504084988224,NA,-0.583571428571429,NA,-0.583571428571429,-0.530932656416795,NA,-0.99,NA,-0.99,0.280442462759052,NA,0.293598842408537,NA,0.286657978392372
2,0.126294052778924,-0.842414550527815,5,"10Days",3,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.376807676983559,-0.0432302916922841,-0.398468386930379,TRUE,0.20582440830123,0.656483309231296,35533.7745925814,TRUE,-2.11353024415166,5.80108772806182,3121.10837346353,TRUE,0.205859953784966,0.656262660195234,43174.9827098268,FALSE,NA,NA,NA,FALSE,NA,NA,NA,-0.0234866922607345,-0.466973212979546,-0.0234778993601441,NA,NA,-0.37872478749883,-0.822211308217641,-0.378715994598239,NA,NA,0.845276063913938,0.845276063913938,0.845276063913938,NA,NA
1,-0.00812670823889076,-0.627487674566042,10,"10Days",3,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.369850156618213,-0.085603094449656,-0.492031665878227,TRUE,213.335377320519,0.625101496175814,-0.700790656921754,FALSE,NA,NA,NA,TRUE,217.241119358282,0.625098575005978,-0.700791379304358,FALSE,NA,NA,NA,FALSE,NA,NA,NA,0.416428571428571,NA,0.416428571428571,NA,NA,0.01,NA,0.01,NA,NA,0.203518774827424,NA,0.203518614708533,NA,NA
2,0.234570563736793,-0.770461317136344,10,"10Days",3,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.403651283317954,-0.0163866853578887,-0.371624780595984,TRUE,0.118703030866519,0.829462147694441,32395.2034342528,TRUE,-1.12595142746204,8.01953873463708,4030.25818888941,TRUE,0.118705937180493,0.829278080532548,38792.7884050709,FALSE,NA,NA,NA,FALSE,NA,NA,NA,-0.0451209433150238,-0.329852880471803,-0.0451202192900412,NA,NA,-0.400359038553119,-0.685090975709898,-0.400358314528136,NA,NA,0.845276063913938,0.845276063913938,0.845276063913938,NA,NA
1,-0.0253926609697308,-0.300640124825174,15,"10Days",3,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.365533998333339,-0.0899192527345299,-0.496347824163101,TRUE,34.4221586026509,0.68051617819907,-0.650448609561536,TRUE,146258.84078368,0.680438770493609,-0.64928068813762,TRUE,35.1840051252876,0.680514304686728,-0.650423249794565,FALSE,NA,NA,NA,FALSE,NA,NA,NA,0.41642857142857,0.416428571428571,0.416428571428571,NA,NA,0.0099999999999989,0.01,0.00999999999999956,NA,NA,0.214770273805326,0.215033473409257,0.214775987788365,NA,NA
2,0.218069148244004,-0.294251833046927,15,"10Days",3,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,-1.69802080541689,0.301306640221033,2.58668934409794,0.399578329812624,-0.0204596388632191,-0.375697734101314,TRUE,0.145764489135501,0.866937530135355,40080.574061097,FALSE,NA,NA,NA,TRUE,0.145770990369783,0.8669535336972,39144.543508933,FALSE,NA,NA,NA,FALSE,NA,NA,NA,-0.0383851685916372,NA,-0.0383835518863174,NA,NA,-0.393623263829732,NA,-0.393621647124412,NA,NA,0.845276063913938,NA,0.845276063913938,NA,NA
1,-0.261460085479364,-0.00768496769389343,20,"10Days",3,100,"systematic",0.12811817750356,0.583571428571429,0.99,0.05,-1.91770079034243,0.337451908509512,4.59511985013459,0.306886643275591,-0.148566607792278,-0.554995179220849,TRUE,0.130247903213359,0.842849328032403,-0.684590639368781,TRUE,0.647432583363963,0.849082278339066,-0.672349072544393,TRUE,0.130251795388782,0.842849328190654,-0.684589413300372,TRUE,-0.568816160321017,0.737597400199401,-0.568816160321017,FALSE,NA,NA,NA,-0.0510554079896027,0.0728602396300407,-0.051054439061034,-0.22206139404338,NA,-0.457483979418174,-0.33356833179853,-0.457483010489605,-0.628489965471951,NA,0.207119313310499,0.209852866371838,0.207119586543964,0.233391857024489,NA
