"","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","iteration"
"1011",-0.0897474660886256,-0.592931503662883,21,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1012",0.131708222139637,-0.968299836260003,22,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1013",0.119254395060424,-0.581273973780981,23,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1014",0.337916147694153,-0.75455975974133,24,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1015",0.636645461004534,-0.795868366983004,25,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1016",-0.265489362490126,-0.21905846088782,26,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1017",0.284153869266521,-0.642471838956428,27,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1018",0.224240673971948,-0.576125694033754,28,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1019",0.306333656189227,-0.60581099251074,29,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1020",0.431169655810882,-0.784025677782634,30,"10Days",3,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1021",0.666136355165887,-1.55707319566435,1,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1022",3.50219416407248,-1.78067935024798,2,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1023",5.77657356694176,-1.35198676431581,3,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1024",6.78074151263015,-1.0706249175523,4,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1025",5.52745226377407,-0.914257238974971,5,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1026",0.783474641065784,-0.194155970447605,6,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1027",1.0419698034825,-0.325420603002608,7,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1028",1.39636830438761,-0.331356902071308,8,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1029",0.753797423371937,-6.16881578540577e-06,9,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1030",1.84842473306942,-0.336349044474089,10,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1031",1.40022532630931,-0.105355886488104,11,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1032",1.41971821199591,-0.162518870014054,12,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1033",1.98114409537736,-0.295243392528022,13,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1034",1.52439153113079,-0.0759858974952196,14,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1035",1.54005289759431,-0.130052499505347,15,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1036",1.72998059152946,-0.211304222014213,16,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1037",1.17524032815467,0.146603397283436,17,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1038",1.17524032811129,0.146603397302164,18,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1039",0.980934751589293,0.200699121288192,19,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1040",1.5171512079153,0.0240985139509115,20,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1041",0.932608366571413,0.315853070330019,21,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1042",0.983431214934818,0.395895585850915,22,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1043",1.07009750787713,0.367724968199525,23,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1044",1.04389079879893,0.328504127530317,24,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1045",0.873580134144526,0.385430803469858,25,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1046",1.01207493592938,0.433635765003654,26,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1047",0.929811653209166,0.462623624930341,27,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1048",0.99287398828135,0.534082553109247,28,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1049",1.25895366679471,0.313660167212128,29,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1050",1.28738197630385,0.351397837123766,30,"10Days",2,100,"systematic",0.290734061066287,0.806190476190476,1,0.1,2
"1051",5.81957372472746,-3.17495456720576,1,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1052",4.62384676882438,-3.46721667219271,2,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1053",6.39262089831614,-2.94265807243203,3,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1054",6.39261867395116,-2.94265806916111,4,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1055",-0.312531279736917,-1.70473945744029,5,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1056",-0.0408730063723693,-1.79126890573564,6,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1057",-0.569943317290091,-1.17865419018178,7,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1058",-0.384674324681988,-1.25276303942176,8,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1059",7.05903324844686,-2.31205568479157,9,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1060",6.87575369033879,-2.25211903912957,10,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1061",-0.237780570270745,-1.04145405887985,11,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1062",0.436819904711254,-1.25276515040498,12,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1063",-0.542956894606911,-0.916290679016043,13,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1064",0.436819904620111,-1.25276515039011,14,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1065",0.944436346511449,-1.60942822814049,15,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1066",1.69521834607527,-1.70463369465799,16,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1067",0.851209240032017,-1.34371381357032,17,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1068",0.851209239839766,-1.34371381349937,18,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1069",-0.391593676457211,-0.980829859250765,19,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1070",-0.0785791412367864,-0.741582366442519,20,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1071",-0.0785791412333178,-0.741582366427109,21,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1072",0.45783101050168,-0.916289821752374,22,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1073",-0.0443022335255419,-0.496418791894971,23,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1074",0.0414781798528628,-0.650274966170588,24,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1075",0.774530892369723,-0.993252277680009,25,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1076",0.412414769880413,-0.773190081666873,26,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1077",0.756628709035426,-1.13942681827015,27,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1078",0.54833868649492,-0.81093038234222,28,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1079",0.0627748772100212,-0.5389175092513,29,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1080",-6.32571988268163e-06,-0.405459751145207,30,"10Days",2,50,"systematic",0.0837802562885619,0.601904761904762,0.99,0.1,2
"1081",-1.31817815025124,-1.45349477487982,1,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1082",-0.212672587311829,-1.41317308250876,2,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1083",-0.41142890554402,-0.872163417457,3,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1084",-0.527164785979272,-0.444575593575111,4,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1085",-0.392029473322201,-0.290835110311048,5,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1086",-0.362624709191172,-0.371357800273115,6,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1087",-0.243794855860368,-0.318361061142296,7,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1088",-0.314682974183934,-0.247573867867451,8,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1089",-0.358361564907149,0.0907081040218338,9,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1090",-0.345051579608081,0.0261320803845425,10,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1091",-0.370048628895322,0.154380849161232,11,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1092",-0.39696379458218,0.0644826119721204,12,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1093",-0.380323433324475,0.217332978456095,13,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1094",-0.309113740054691,0.317615800214692,14,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
